,Unnamed: 0,device,event_id,channel,timestamp_tz,active_power,active_power_delta,apparent_power,coil_reversed,complete,current,energy,energy_delta,evt_type,firmware,hz,phase_shift,reactive_power,reactive_power_delta,timestamp,voltage,wifi_strength,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,harmonic_img_1,harmonic_img_2,harmonic_img_3,harmonic_img_4,harmonic_img_5,harmonic_img_6,harmonic_img_7,harmonic_img_8,harmonic_img_9,harmonic_real_1,harmonic_real_2,harmonic_real_3,harmonic_real_4,harmonic_real_5,harmonic_real_6,harmonic_real_7,harmonic_real_8,harmonic_real_9,hour
274,557,7,118815,1,2020-06-18 10:03:31.000000,156,19.0,866.0,,False,3.6639999999999997,1320160.0,1,1,89,50.0,78.3,779,38,2020-06-18 10:03:31.000000,236.42700000000002,59,3.148,3.045,2.958,3.321,3.583,3.5669999999999997,3.3569999999999998,2.998,3.082,3.017,-4525,49,1272,8,31,-13,186,-19,-8,-595,-9,437,-52,-46,-6,64,-6,4,10
789,342,7,114246,1,2020-06-15 08:54:47.000000,4,-249.0,15.0,,True,,1320111.0,0,2,89,50.0,-55.8,-7,-547,2020-06-15 08:54:47.000000,241.643,53,4.745,4.0680000000000005,4.547,4.585,3.983,4.418,0.062,0.064,0.062,0.059000000000000004,36,9,0,-4,0,0,0,0,0,-24,-11,-13,-1,0,0,0,0,0,8
617,719,7,118977,1,2020-06-18 10:24:39.000000,4,-291.0,14.0,,True,0.061,1320671.0,0,2,89,50.0,-56.6,-7,-880,2020-06-18 10:24:39.000000,239.90400000000002,53,5.235,4.506,4.78,4.91,4.281000000000001,4.948,5.773,5.225,5.35,4.78,34,9,0,-3,0,0,0,0,0,-26,-9,-13,0,-1,0,0,0,0,10
899,733,7,118991,1,2020-06-18 10:26:55.000000,255,228.0,1060.0,,False,4.4030000000000005,1320674.0,0,1,89,50.0,62.9,505,470,2020-06-18 10:26:55.000000,240.773,53,2.387,2.377,2.504,2.638,2.701,2.8339999999999996,2.884,2.9939999999999998,3.06,3.255,-7060,13,1811,-9,-178,19,146,-1,80,-1362,-23,1011,-6,-244,-9,173,-4,105,10
232,368,7,114272,1,2020-06-15 09:00:24.000000,84,66.0,522.0,,False,2.1630000000000003,1320119.0,0,1,89,50.0,76.9,368,363,2020-06-15 09:00:24.000000,241.643,54,2.225,2.115,2.133,2.154,1.895,1.75,1.7519999999999998,1.7819999999999998,1.735,,-3342,34,891,18,151,-18,64,0,-4,-735,-11,587,1,70,-49,44,9,-66,9
524,903,7,119161,1,2020-06-18 10:52:46.000000,28,-124.0,48.0,,True,,1320710.0,0,2,89,50.0,53.0,37,-603,2020-06-18 10:52:46.000000,241.643,53,0.19899999999999998,0.19899999999999998,0.201,0.201,0.201,0.19899999999999998,0.201,0.19899999999999998,0.201,0.20199999999999999,-198,6,0,0,0,0,0,0,0,-166,-6,-6,-1,-3,0,0,0,0,10
559,742,7,119000,1,2020-06-18 10:28:05.000000,43,-94.0,242.0,,False,1.011,1320675.0,0,2,89,50.0,82.2,328,-349,2020-06-18 10:28:05.000000,239.90400000000002,50,3.0269999999999997,3.1510000000000002,2.739,2.872,3.1689999999999996,1.09,1.077,1.079,1.087,1.179,-1420,11,653,-4,-102,0,-89,1,21,-250,-16,145,-4,-67,-3,-29,1,24,10
453,722,7,118980,1,2020-06-18 10:25:18.000000,191,185.0,977.0,,False,4.073,1320671.0,0,1,89,50.0,66.7,449,456,2020-06-18 10:25:18.000000,239.90400000000002,53,2.141,2.197,2.206,2.404,2.359,2.529,2.6660000000000004,2.7910000000000004,2.833,2.887,-4707,-99,1353,21,26,36,204,1,4,-679,24,544,-46,-33,36,46,8,-28,10
889,297,7,114201,1,2020-06-15 08:46:54.000000,53,9.0,316.0,,False,1.301,,0,1,89,50.0,78.7,279,50,2020-06-15 08:46:54.000000,243.38099999999997,51,1.338,1.4040000000000001,1.4269999999999998,1.315,1.285,1.179,1.143,1.069,1.0290000000000001,0.991,-1466,8,633,0,-66,4,-66,0,0,-343,-14,272,-1,-94,-1,-67,0,26,8
966,707,7,118965,1,2020-06-18 10:23:09.000000,137,-46.0,732.0,,False,3.0639999999999996,1320669.0,0,2,89,50.0,78.3,674,51,2020-06-18 10:23:09.000000,239.035,53,3.491,3.367,3.3539999999999996,3.042,2.847,2.798,2.7960000000000003,2.9989999999999997,3.1460000000000004,2.986,-3963,0,1069,1,133,-18,132,1,-11,-706,-21,556,-8,14,9,80,1,-47,10
278,609,7,118867,1,2020-06-18 10:10:16.000000,2070,-156.0,2070.0,,True,8.855,1320362.0,4,2,89,50.0,0.0,11,-817,2020-06-18 10:10:16.000000,233.82,55,8.839,8.844,8.835,8.842,8.845,8.842,8.839,8.842,8.84,8.84,372,0,-95,0,-72,0,46,0,8,-12450,-33,-19,-14,397,0,145,0,0,10
41,781,7,119039,1,2020-06-18 10:35:21.000000,215,41.0,950.0,,False,,1320685.0,0,1,89,50.0,74.1,774,781,2020-06-18 10:35:21.000000,239.035,54,3.984,3.75,3.8739999999999997,,3.46,3.585,3.88,4.013999999999999,4.044,,-5616,-9,1422,-29,-39,72,141,0,44,-1194,-34,942,0,-133,4,207,-1,51,10
727,506,7,118764,1,2020-06-18 09:56:50.000000,5,-75.0,15.0,,True,0.064,1320150.0,0,2,89,50.0,-51.6,-7,-489,2020-06-18 09:56:50.000000,236.42700000000002,63,1.786,1.8030000000000002,1.93,1.93,1.955,2.009,1.905,1.9140000000000001,1.943,1.874,36,9,0,0,0,0,0,0,0,-13,0,-4,0,-1,0,0,0,0,9
364,811,7,119069,1,2020-06-18 10:39:30.000000,209,181.0,943.0,,False,3.9330000000000003,1320692.0,1,1,89,50.0,65.3,463,427,2020-06-18 10:39:30.000000,239.90400000000002,50,5.496,4.753,5.476,5.072,4.613,5.292999999999999,4.681,4.87,5.71,5.006,-5456,99,1354,-16,-19,18,165,-11,29,-1155,-21,795,-31,-100,-51,168,-6,47,10
729,953,7,119211,1,2020-06-18 11:01:59.000000,270,-76.0,1135.0,,False,4.666,1320724.0,0,2,89,50.0,74.5,1000,53,2020-06-18 11:01:59.000000,243.38099999999997,55,3.903,3.705,3.443,3.867,,,4.343999999999999,3.8819999999999997,3.775,4.12,-6039,-8,1452,-34,-41,72,85,3,16,-1524,-37,1234,-6,-217,19,242,-13,66,11
914,786,7,119044,1,2020-06-18 10:35:43.000000,6,-253.0,,,False,,1320686.0,0,2,89,50.0,-29.1,-3,-516,2020-06-18 10:35:43.000000,239.90400000000002,54,4.09,4.083,3.557,3.762,3.9410000000000003,3.425,3.24,3.27,2.8489999999999998,2.8819999999999997,34,8,1,0,-3,0,0,0,0,-28,-8,-9,-1,-1,0,0,0,0,10
289,531,7,118789,1,2020-06-18 10:00:09.000000,120,,711.0,,False,2.9560000000000004,1320154.0,0,1,89,50.0,53.4,161,-339,2020-06-18 10:00:09.000000,240.773,61,2.72,2.418,2.083,1.902,1.714,1.719,2.001,1.996,2.0140000000000002,2.006,33,13,0,0,0,0,0,0,0,-19,-4,-8,0,0,0,0,0,0,10
921,481,7,114385,1,2020-06-15 09:19:04.000000,5,-332.0,15.0,,True,0.062,1320148.0,1,2,89,50.0,-50.6,-7,-227,2020-06-15 09:19:04.000000,241.643,54,0.08199999999999999,0.07200000000000001,0.067,0.069,0.066,0.062,0.062,0.062,0.066,0.061,36,11,0,0,0,0,0,0,0,-24,-9,-9,0,0,0,0,0,0,9
285,219,7,114123,1,2020-06-15 08:34:15.000000,5,-283.0,15.0,,True,0.062,1320082.0,1,2,89,50.0,-54.8,-7,-999,2020-06-15 08:34:15.000000,242.512,50,2.516,0.259,0.244,,0.18899999999999997,0.174,0.14800000000000002,0.12,0.127,0.12300000000000001,36,11,0,-1,0,0,0,0,0,-21,-8,-11,-1,-1,0,0,0,0,8
539,780,7,119038,1,2020-06-18 10:35:09.000000,4,-220.0,14.0,,True,0.062,1320685.0,0,2,89,50.0,-54.8,-7,-771,2020-06-18 10:35:09.000000,238.166,54,0.064,,0.062,0.064,0.066,0.062,0.067,,0.066,0.062,36,9,0,-4,0,0,0,0,0,-26,-13,-11,0,0,0,0,0,0,10
358,937,7,119195,1,2020-06-18 10:59:25.000000,252,247.0,1082.0,,False,4.478,1320720.0,1,1,89,50.0,73.8,875,96,2020-06-18 10:59:25.000000,241.643,51,2.3890000000000002,2.387,2.423,,2.61,2.7910000000000004,2.9219999999999997,3.108,3.054,3.4330000000000003,-5515,21,1433,6,-26,0,143,-1,39,-1176,-1,953,-31,-140,0,219,-1,31,10
443,174,7,114078,1,2020-06-15 08:28:01.000000,205,200.0,1046.0,,False,4.314,1320073.0,0,1,89,50.0,66.7,481,488,2020-06-15 08:28:01.000000,242.512,52,2.189,2.116,2.227,2.331,2.39,2.511,2.659,2.8489999999999998,2.7760000000000002,3.123,-5025,31,1323,1,21,-14,141,-3,-13,-1074,-29,846,-1,-77,14,193,-26,24,8
859,43,7,113947,1,2020-06-15 08:10:32.000000,165,-14.0,886.0,,False,3.681,1319571.0,0,2,89,50.0,78.7,833,46,2020-06-15 08:10:32.000000,240.773,50,2.866,3.1710000000000003,3.6180000000000003,4.209,4.5489999999999995,4.224,3.5780000000000003,3.24,3.1839999999999997,3.1660000000000004,-5035,-1,1244,52,-13,0,128,-21,23,-1110,0,826,-47,-44,-33,171,0,23,8
706,669,7,118927,1,2020-06-18 10:17:36.000000,2113,-167.0,2116.0,,True,8.985,1320632.0,4,2,89,50.0,1.4,59,-770,2020-06-18 10:17:36.000000,235.558,51,10.297,10.395,10.418,10.14,10.324000000000002,10.527999999999999,10.579,,10.3,10.222999999999999,-468,8,-84,-6,51,8,128,0,6,-12531,-19,-8,-9,422,0,113,0,1,10
686,730,7,118988,1,2020-06-18 10:26:18.000000,4,-343.0,15.0,,True,,1320673.0,0,2,89,50.0,-55.5,-7,-649,2020-06-18 10:26:18.000000,240.773,53,4.3260000000000005,4.04,3.847,3.927,4.1739999999999995,4.59,4.95,5.022,5.178999999999999,5.225,36,11,0,-3,-1,0,0,0,0,-24,-13,-11,0,0,0,0,0,0,10
56,487,7,114391,1,2020-06-15 09:20:32.000000,68,-7.0,,,False,1.8,1320149.0,0,2,89,50.0,79.8,389,156,2020-06-15 09:20:32.000000,241.643,53,2.057,2.128,2.135,1.953,1.8869999999999998,1.933,1.8459999999999999,,1.93,1.801,-2448,4,831,0,136,3,-9,-1,-57,-539,-14,503,0,34,-4,-85,-1,-80,9
627,692,7,118950,1,2020-06-18 10:20:59.000000,157,-48.0,824.0,,False,3.4360000000000004,1320666.0,0,2,89,50.0,77.6,732,236,2020-06-18 10:20:59.000000,239.90400000000002,51,3.943,3.8560000000000003,3.656,,3.615,3.5669999999999997,3.3080000000000003,2.935,2.984,3.032,-4684,-3,834,0,54,9,-47,0,3,-1612,-23,1174,0,-11,-1,196,0,16,10
633,201,7,114105,1,2020-06-15 08:31:41.000000,236,231.0,1064.0,,False,4.388999999999999,1320078.0,0,1,89,50.0,63.9,490,498,2020-06-15 08:31:41.000000,242.512,50,2.252,2.343,2.4330000000000003,2.488,2.6439999999999997,2.6910000000000003,2.8,2.9560000000000004,3.05,2.991,-6086,8,1232,1,14,-18,-26,0,-41,-1927,-16,1488,-13,-219,-23,239,-9,94,8
750,342,7,114246,1,2020-06-15 08:54:47.000000,4,-249.0,15.0,,True,,1320111.0,0,2,89,50.0,-55.8,-7,-547,2020-06-15 08:54:47.000000,241.643,53,4.745,4.0680000000000005,4.547,4.585,3.983,4.418,0.062,0.064,0.062,0.059000000000000004,36,9,0,-4,0,0,0,0,0,-24,-11,-13,-1,0,0,0,0,0,8
241,1011,7,119269,1,2020-06-18 11:14:45.000000,19,-52.0,205.0,,False,0.8490000000000001,1320746.0,0,2,89,50.0,86.1,283,-236,2020-06-18 11:14:45.000000,241.643,52,,1.489,1.5190000000000001,1.4880000000000002,1.4780000000000002,1.3969999999999998,,1.4269999999999998,1.348,1.376,-2072,9,643,23,79,-9,18,-11,4,-645,-16,631,-9,47,-8,-105,0,-74,11
369,725,7,118983,1,2020-06-18 10:25:39.000000,276,270.0,1125.0,,False,4.707,1320673.0,1,1,89,50.0,74.1,982,989,2020-06-18 10:25:39.000000,239.035,53,6.89,6.037000000000001,5.343999999999999,4.973,4.773,4.8260000000000005,4.973,4.43,4.349,4.393,-6898,9,1810,-9,-173,0,135,0,79,-1296,0,1049,-1,-275,-54,186,13,117,10
31,930,7,119188,1,2020-06-18 10:58:14.000000,105,-125.0,603.0,,False,2.4859999999999998,1320718.0,1,2,89,50.0,53.4,144,-544,2020-06-18 10:58:14.000000,242.512,51,0.09,0.092,0.08900000000000001,0.085,0.095,0.09699999999999999,0.09,0.094,0.102,0.095,-19,13,-1,-3,0,0,0,0,0,-97,-13,-4,-3,-1,-1,0,0,0,10
150,279,7,114183,1,2020-06-15 08:44:49.000000,5,-181.0,,,True,0.062,1320097.0,0,2,89,50.0,-55.1,-7,-690,2020-06-15 08:44:49.000000,242.512,51,3.138,3.3489999999999998,3.8489999999999998,3.9,3.714,3.8539999999999996,4.021,4.54,5.296,5.832000000000001,37,9,0,0,0,0,0,0,0,-21,-8,-13,0,0,0,0,0,0,8
176,601,7,118859,1,2020-06-18 10:09:06.000000,2081,-41.0,2081.0,,True,8.87,1320320.0,4,2,89,50.0,-0.3,-17,-316,2020-06-18 10:09:06.000000,234.68900000000002,55,8.865,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,8.87,-422,3,-105,-3,34,0,127,0,14,-12513,-16,0,-6,429,0,115,0,0,10
357,85,7,113989,1,2020-06-15 08:16:22.000000,2334,230.0,2545.0,,False,10.767000000000001,1319682.0,5,1,89,50.0,22.8,1000,396,2020-06-15 08:16:22.000000,236.42700000000002,50,,10.31,10.280999999999999,10.243,10.155,10.19,10.383,10.284,10.287,10.362,-3748,0,686,1,-227,0,-174,0,-64,-14463,-66,1293,-28,184,1,391,6,75,8
829,774,7,119032,1,2020-06-18 10:34:36.000000,348,343.0,1427.0,,False,5.9510000000000005,1320683.0,0,1,89,50.0,61.8,662,668,2020-06-18 10:34:36.119032,239.90400000000002,54,5.821000000000001,4.994,5.761,6.675,5.819,6.4079999999999995,7.212000000000001,6.276,5.445,,-8517,-19,2034,-31,-176,-18,-37,-21,16,-2232,-24,1793,4,-499,-4,179,11,198,10
58,235,7,114139,1,2020-06-15 08:36:49.000000,121,100.0,622.0,,False,2.575,1320085.0,0,1,89,50.0,77.6,566,528,2020-06-15 08:36:49.000000,241.643,54,3.3280000000000003,3.58,3.38,3.088,2.867,2.8289999999999997,3.133,3.1710000000000003,2.94,2.8739999999999997,-3182,16,928,0,178,0,11,0,-69,-521,-6,369,-4,9,-3,-24,3,-51,8
897,45,7,113949,1,2020-06-15 08:10:53.000000,181,176.0,963.0,,False,4.002,1319571.0,0,1,89,50.0,74.8,688,694,2020-06-15 08:10:53.000000,240.773,50,3.6260000000000003,3.263,3.423,3.469,3.05,3.1489999999999996,3.3569999999999998,3.425,3.5069999999999997,3.532,-5192,-46,1270,31,-6,21,141,-4,21,-1250,-52,945,36,-14,-19,214,-16,13,8
945,576,7,118834,1,2020-06-18 10:05:39.000000,2078,-1.0,2078.0,,True,8.857000000000001,,8,2,89,50.0,0.0,2,-319,2020-06-18 10:05:39.000000,234.68900000000002,59,8.857000000000001,8.857000000000001,8.857000000000001,8.857000000000001,8.857000000000001,8.857000000000001,8.857000000000001,,8.857000000000001,8.857000000000001,-11,4,-99,-4,-16,0,97,0,13,-12487,-26,-18,-11,425,0,136,0,0,10
470,660,7,118918,1,2020-06-18 10:16:32.000000,2111,-171.0,2133.0,,False,9.089,1320592.0,4,2,89,50.0,7.0,272,-458,2020-06-18 10:16:32.000000,234.68900000000002,53,10.221,10.325,10.238999999999999,10.06,10.132,10.145,10.149,10.222999999999999,8.839,8.834,-775,6,143,-3,-18,0,90,0,21,-12493,-16,4,-6,410,0,127,0,0,10
83,284,7,114188,1,2020-06-15 08:45:26.000000,170,-27.0,858.0,,False,3.5389999999999997,1320097.0,0,2,89,50.0,76.6,732,75,2020-06-15 08:45:26.000000,242.512,51,3.6210000000000004,4.026,4.257,3.7430000000000003,3.93,4.138,3.861,4.321000000000001,4.992,4.806,-4819,-9,1362,3,33,-3,188,1,13,-656,-29,504,-13,-64,18,66,0,6,8
635,497,7,114401,1,2020-06-15 09:25:42.000000,2,0.0,13.0,,True,0.057,1320149.0,0,5,89,50.0,-68.9,-6,0,2020-06-15 09:25:42.000000,241.643,54,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,37,14,1,-6,-8,0,-1,-4,1,-14,-9,-9,-3,-8,-1,0,0,0,9
1009,479,7,114383,1,2020-06-15 09:17:41.000000,152,14.0,410.0,,True,1.6909999999999998,1320143.0,1,1,89,50.0,66.0,350,-22,2020-06-15 09:17:41.000000,242.512,54,1.796,1.8619999999999999,1.839,1.8030000000000002,1.786,1.7819999999999998,1.8030000000000002,1.7930000000000001,1.7730000000000001,1.767,-1884,0,255,0,92,0,64,0,26,-871,-21,730,0,37,0,-67,0,-9,9
964,654,7,118912,1,2020-06-18 10:15:50.000000,2196,-83.0,2303.0,,False,9.814,1320566.0,4,2,89,50.0,3.8,159,-718,2020-06-18 10:15:50.000000,234.68900000000002,53,10.449000000000002,10.327,10.385,10.401,10.068999999999999,10.183,10.305,8.802,8.85,8.847000000000001,-318,0,-110,-1,19,1,123,0,13,-12482,-19,0,0,415,-1,122,0,0,10
439,874,7,119132,1,2020-06-18 10:48:42.000000,281,276.0,1251.0,,False,5.235,1320705.0,0,1,89,50.0,63.9,581,588,2020-06-18 10:48:42.119132,239.035,54,5.535,4.921,4.834,4.678999999999999,4.502,5.187,5.511,5.534,4.8839999999999995,4.921,-6175,16,862,64,92,3,-178,-9,-115,-2572,-44,1828,16,-237,0,174,-1,59,10
59,30,7,113934,1,2020-06-15 08:08:43.000000,174,169.0,845.0,,False,3.5239999999999996,1319568.0,1,1,89,50.0,73.1,586,592,2020-06-15 08:08:43.000000,,50,3.321,3.372,3.197,3.318,3.3280000000000003,3.445,3.384,3.2760000000000002,3.613,3.6430000000000002,-3996,-29,1067,-26,107,13,158,18,0,-795,-26,610,-31,80,16,69,9,-69,8
954,831,7,119089,1,2020-06-18 10:41:55.000000,31,-34.0,165.0,,False,0.691,1320696.0,1,2,89,50.0,78.3,157,-51,2020-06-18 10:41:55.000000,239.035,50,1.63,1.565,1.7619999999999998,1.838,1.8259999999999998,1.8230000000000002,1.9580000000000002,2.001,1.996,2.037,-1161,14,531,0,-113,1,-42,0,21,-277,-13,189,-4,-92,0,-28,0,44,10
53,457,7,114361,1,2020-06-15 09:12:53.000000,50,-28.0,292.0,,True,1.2009999999999998,1320135.0,0,2,89,50.0,81.2,328,-89,2020-06-15 09:12:53.000000,243.38099999999997,54,1.405,1.3359999999999999,1.357,1.2819999999999998,1.247,1.3659999999999999,1.31,1.2930000000000001,1.2570000000000001,1.173,-1828,13,744,0,-11,1,-94,0,-21,-333,-8,239,-1,-62,0,-56,0,16,9
599,574,7,118832,1,2020-06-18 10:05:19.000000,2064,-164.0,2064.0,,True,8.863,1320183.0,5,2,89,50.0,0.3,15,-732,2020-06-18 10:05:19.000000,232.95,59,9.931000000000001,9.809,9.805,9.759,9.827,9.936,10.045,10.111,10.06,10.071,259,3,-99,0,-69,0,72,0,0,-12457,-28,-18,-14,409,0,136,0,0,10
433,326,7,114230,1,2020-06-15 08:52:38.000000,190,185.0,905.0,,False,3.733,1320108.0,0,1,89,50.0,76.2,791,799,2020-06-15 08:52:38.000000,242.512,53,3.859,3.875,3.9739999999999998,3.872,3.79,4.301,4.478,4.657,4.867,4.468999999999999,-5007,0,1003,-1,56,-14,-4,0,-6,-1579,-39,1188,-9,-49,42,219,-4,34,8
912,568,7,118826,1,2020-06-18 10:04:36.000000,136,131.0,796.0,,False,3.367,1320161.0,0,1,89,50.0,69.6,372,379,2020-06-18 10:04:36.000000,236.42700000000002,59,3.6310000000000002,3.605,3.763,3.6439999999999997,3.445,3.7039999999999997,3.915,3.6719999999999997,3.545,3.387,-4176,184,1209,-110,79,0,141,4,-8,-577,-57,399,-82,-39,3,23,41,18,10
777,618,7,118876,1,2020-06-18 10:11:22.000000,2106,-149.0,2133.0,,True,9.089,1320402.0,4,2,89,50.0,2.1,88,-726,2020-06-18 10:11:22.000000,234.68900000000002,55,8.862,8.857999999999999,8.86,8.865,8.865,8.862,8.86,8.86,8.863,8.862,-61,3,-56,0,-18,0,74,0,9,-12503,-31,-19,-13,414,0,143,0,0,10
725,831,7,119089,1,2020-06-18 10:41:55.000000,31,-34.0,165.0,,False,0.691,1320696.0,1,2,89,50.0,78.3,157,-51,2020-06-18 10:41:55.000000,239.035,50,1.63,1.565,1.7619999999999998,1.838,1.8259999999999998,1.8230000000000002,1.9580000000000002,2.001,1.996,2.037,-1161,14,531,0,-113,1,-42,0,21,-277,-13,189,-4,-92,0,-28,0,44,10
571,118,7,114022,1,2020-06-15 08:20:08.000000,2357,224.0,2573.0,,False,10.764000000000001,1319822.0,4,1,89,50.0,20.0,875,832,2020-06-15 08:20:08.000000,239.035,50,11.972000000000001,11.639000000000001,11.683,11.632,11.205,11.327,11.439,11.017000000000001,10.833,11.084000000000001,-5857,-18,1202,4,-8,-26,250,-4,47,-13822,-56,905,-33,297,1,351,14,69,8
835,870,7,119128,1,2020-06-18 10:48:02.000000,5,-199.0,15.0,,True,0.062,1320704.0,0,2,89,50.0,-53.4,-6,-521,2020-06-18 10:48:02.000000,240.773,54,0.059000000000000004,0.057,0.061,0.059000000000000004,0.064,0.066,0.062,0.059000000000000004,0.059000000000000004,0.059000000000000004,34,9,0,0,0,0,0,0,0,-21,-9,-9,0,0,0,0,0,0,10
839,193,7,114097,1,2020-06-15 08:30:27.000000,232,50.0,1047.0,,False,,1320077.0,0,1,89,50.0,75.5,909,230,2020-06-15 08:30:27.000000,243.38099999999997,50,4.776,5.343999999999999,4.93,4.656000000000001,5.23,4.945,4.582,5.152,4.852,4.654,-6199,4,1584,18,-79,-57,133,4,57,-1333,3,1080,-3,-202,-52,212,21,90,8
426,718,7,118976,1,2020-06-18 10:24:37.000000,296,285.0,1261.0,,False,,1320671.0,0,1,89,50.0,71.0,873,183,2020-06-18 10:24:37.000000,239.035,53,0.867,0.902,0.94,0.97,0.996,1.0270000000000001,1.042,1.189,1.224,1.275,-7015,26,1755,18,-108,1,79,-8,29,-1607,-26,1301,0,-310,0,209,-18,135,10
1029,678,7,118936,1,2020-06-18 10:19:18.000000,4,0.0,14.0,,True,0.061,1320663.0,0,2,89,50.0,-53.7,-6,-526,2020-06-18 10:19:18.000000,239.035,51,0.8079999999999999,0.846,0.889,0.9279999999999999,0.97,1.013,1.052,1.093,1.135,1.171,36,9,0,0,0,0,0,0,0,-19,-6,-11,0,0,0,0,0,0,10
601,603,7,118861,1,2020-06-18 10:09:20.000000,2251,-89.0,2389.0,,False,10.18,1320324.0,0,2,89,50.0,18.6,773,-39,2020-06-18 10:09:20.000000,234.68900000000002,55,10.378,10.052999999999999,10.228,,10.284,10.477,10.652000000000001,,10.395999999999999,10.264000000000001,-5808,67,1168,3,66,-44,290,-1,70,-13478,-3,792,-33,377,-21,277,6,33,10
78,106,7,114010,1,2020-06-15 08:19:04.000000,2347,227.0,2582.0,,False,10.924000000000001,1319782.0,6,1,89,50.0,23.2,1013,234,2020-06-15 08:19:04.000000,236.42700000000002,50,10.71,10.663,10.668,10.716,10.597000000000001,10.49,10.568,10.7,10.894,10.995,-6109,-19,1234,0,29,36,306,13,51,-13582,-37,775,-1,300,-89,292,0,70,8
392,632,7,118890,1,2020-06-18 10:13:18.000000,2099,-145.0,2119.0,,False,9.062999999999999,1320473.0,4,2,89,50.0,8.4,312,-527,2020-06-18 10:13:18.000000,233.82,53,10.201,9.999,9.857000000000001,9.888,10.052999999999999,10.259,10.17,9.853,9.895,9.779,-674,0,189,0,-24,0,56,0,9,-12445,-36,14,-13,396,0,112,0,1,10
588,102,7,114006,1,2020-06-15 08:18:20.000000,2308,212.0,2509.0,,False,10.614,1319754.0,8,1,89,50.0,18.2,777,473,2020-06-15 08:18:20.000000,,50,11.102,10.85,10.579,10.270999999999999,10.187000000000001,10.302,10.315,10.18,10.109,10.131,-4649,-14,937,1,-72,-69,94,-11,3,-13932,-90,994,-42,343,59,419,21,80,8
74,586,7,118844,1,2020-06-18 10:07:11.000000,2264,-2.0,2470.0,,False,10.525,1320250.0,4,2,89,50.0,5.6,233,-589,2020-06-18 10:07:11.000000,234.68900000000002,55,8.863,8.857000000000001,8.857000000000001,8.857999999999999,8.857000000000001,8.86,8.853,,8.853,8.852,-155,3,-103,-3,3,0,105,0,14,-12460,-24,0,-8,427,0,122,0,0,10
843,982,7,119240,1,2020-06-18 11:06:11.000000,104,21.0,627.0,,False,2.5980000000000003,1320731.0,0,1,89,50.0,79.8,591,138,2020-06-18 11:06:11.000000,241.643,55,0.18899999999999997,0.19399999999999998,0.18899999999999997,0.191,0.19399999999999998,0.193,0.18899999999999997,0.191,0.188,0.965,-3253,4,775,-1,150,14,51,-16,-23,-884,-3,641,-4,92,-9,0,0,-89,11
646,47,7,113951,1,2020-06-15 08:11:11.000000,151,146.0,846.0,,False,3.516,1319572.0,1,1,89,50.0,78.3,739,746,2020-06-15 08:11:11.000000,240.773,50,2.765,3.128,3.1180000000000003,3.1460000000000004,3.3939999999999997,3.611,3.484,3.412,3.588,3.41,-4426,14,1201,-13,77,0,181,11,-23,-735,33,544,-140,39,-54,82,41,-64,8
437,57,7,113961,1,2020-06-15 08:12:12.000000,5,-174.0,,,True,0.062,1319574.0,0,2,89,50.0,-5.9,0,-862,2020-06-15 08:12:12.000000,243.38099999999997,50,3.3360000000000003,3.4789999999999996,3.585,3.073,3.428,3.5039999999999996,3.077,,3.806,3.592,37,11,0,-1,0,0,0,0,0,-21,-4,-11,0,0,0,0,0,0,8
264,428,7,114332,1,2020-06-15 09:08:18.000000,64,-7.0,354.0,,False,1.476,1320130.0,0,2,89,50.0,79.1,334,-54,2020-06-15 09:08:18.000000,239.90400000000002,50,1.41,1.298,1.192,1.077,0.968,0.9279999999999999,0.858,0.813,0.772,0.858,-1447,11,623,-1,-61,3,-61,0,-3,-336,-14,260,-3,-89,-4,-66,0,26,9
227,212,7,114116,1,2020-06-15 08:33:17.000000,5,-320.0,15.0,,True,0.062,1320080.0,0,2,89,50.0,-54.1,-7,-1056,2020-06-15 08:33:17.000000,241.643,50,4.93,4.7,4.874,5.182,5.41,4.954,4.524,4.945,4.834,4.986000000000001,39,11,0,-1,0,0,0,0,0,-21,-9,-11,-1,-3,-1,0,0,0,8
378,622,7,118880,1,2020-06-18 10:11:49.000000,2336,276.0,2630.0,,False,11.251,1320416.0,1,1,89,50.0,20.7,888,865,2020-06-18 10:11:49.000000,233.82,53,10.109,10.201,10.135,,10.34,10.456,10.825,10.663,10.280999999999999,10.089,-6154,-79,1344,-28,-90,1,221,28,51,-13761,-61,1003,-6,320,19,363,24,92,10
489,386,7,114290,1,2020-06-15 09:02:39.000000,4,-257.0,14.0,,True,,1320122.0,0,2,89,50.0,-54.4,-6,-975,2020-06-15 09:02:39.000000,,54,3.565,3.11,2.841,2.905,2.971,2.696,2.379,2.427,2.762,3.1839999999999997,34,9,0,-1,0,0,0,0,0,-21,-8,-11,0,-1,0,0,0,0,9
